,refdes,stream,timestamp
280,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-06-18
281,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-06-13
282,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-06-20
283,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-06-14
284,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-06-16
285,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-06-19
286,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-06-22
287,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-06-24
288,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-06-25
289,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-06-21
290,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-06-27
291,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-06-23
292,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-06-28
293,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-06-29
294,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-06-26
295,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-05
296,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-01
297,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-03
298,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-04
299,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-06-30
300,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-06
301,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-08
302,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-02
303,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-09
304,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-11
305,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-10
306,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-07
307,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-15
308,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-14
309,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-12
310,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-13
311,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-16
312,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-17
313,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-18
314,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-20
315,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-23
316,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-21
317,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-22
318,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-27
319,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-25
320,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-26
321,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-19
322,RS03ECAL-MJ03E-06-BOTPTA302,botpt_nano_sample,2015-07-24
