refdes,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,NaT
CP03ISSM-MFD37-03-CTDBPD000,,,,,,,,,,,,,,,,,,0.12903225806451613,,,,,0.03225806451612903,,,,,0.3548387096774194,0.13333333333333333,,,,,,0.12903225806451613,1.0,0.9354838709677419,0.9354838709677419,,0.6774193548387096,1.0,1.0,0.8387096774193549,0.10714285714285714,,,,0.5333333333333333,0.3548387096774194,,,,
CP03ISSM-MFD37-04-DOSTAD000,,,,,,,,,,,,,,,,,,0.16129032258064516,,,,,0.03225806451612903,,,,,0.3548387096774194,0.13333333333333333,,,,,,0.12903225806451613,1.0,0.9354838709677419,1.0,0.5666666666666667,0.7419354838709677,1.0,1.0,0.8387096774193549,0.10714285714285714,,,,0.5333333333333333,1.0,0.5806451612903226,1.0,,
CP03ISSM-RID26-04-VELPTA000,,,,,,,,,,,,,,,,,,0.4838709677419355,,,,,0.7419354838709677,0.8333333333333334,,0.6129032258064516,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.8709677419354839,0.2,0.12903225806451613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8709677419354839,1.0,0.6129032258064516,,,0.5333333333333333,1.0,0.5806451612903226,1.0,,
CP03ISSM-RID26-06-PHSEND000,,,,,,,,,,,,,,,,,,0.4838709677419355,,,,,0.7419354838709677,0.8333333333333334,,0.6129032258064516,0.8333333333333334,0.6774193548387096,,,,,,,,,,,,0.6774193548387096,1.0,0.5806451612903226,0.8387096774193549,1.0,0.6129032258064516,,,0.5333333333333333,1.0,0.5806451612903226,1.0,,
CP03ISSM-RID26-07-NUTNRB000,,,,,,,,,,,,,,,,,,0.4838709677419355,,,,,0.7419354838709677,0.8333333333333334,,0.6129032258064516,0.8333333333333334,1.0,1.0,1.0,0.41935483870967744,,,,0.12903225806451613,1.0,0.7741935483870968,,0.5333333333333333,1.0,1.0,0.6129032258064516,,,,,,0.43333333333333335,0.6129032258064516,0.5161290322580645,1.0,,
CP03ISSM-RID26-08-SPKIRB000,,,,,,,,,,,,,,,,,,0.41935483870967744,,,,,0.6129032258064516,0.7,,0.5161290322580645,0.6333333333333333,0.3225806451612903,0.8333333333333334,0.8709677419354839,0.8387096774193549,0.8620689655172413,0.8387096774193549,0.8,0.41935483870967744,0.8666666666666667,0.8387096774193549,0.8709677419354839,0.8,0.6774193548387096,0.8666666666666667,0.7096774193548387,0.8387096774193549,1.0,0.6129032258064516,,,0.4666666666666667,0.8064516129032258,0.45161290322580644,0.8,,
CP03ISSM-RID27-01-OPTAAD000,,,,,,,,,,,,,,,,,,0.4838709677419355,,,,,0.6451612903225806,0.7,,0.5161290322580645,0.6,0.8709677419354839,1.0,1.0,1.0,1.0,1.0,0.7333333333333333,0.41935483870967744,1.0,1.0,1.0,0.9333333333333333,0.8709677419354839,0.8666666666666667,0.8709677419354839,0.6774193548387096,0.8571428571428571,0.5161290322580645,,,0.4666666666666667,0.8387096774193549,0.4838709677419355,0.8666666666666667,,
CP03ISSM-RID27-02-FLORTD000,,,,,,,,,,,,,,,,,,0.41935483870967744,,,,,0.6129032258064516,0.7,,0.5161290322580645,0.6,0.7419354838709677,0.8333333333333334,0.8709677419354839,0.8387096774193549,0.8620689655172413,0.8387096774193549,0.8,0.41935483870967744,0.8666666666666667,0.8387096774193549,0.8709677419354839,0.8333333333333334,0.8064516129032258,0.8666666666666667,0.967741935483871,0.8387096774193549,1.0,0.6129032258064516,,,0.4666666666666667,0.8387096774193549,0.4838709677419355,0.8666666666666667,,
CP03ISSM-RID27-03-CTDBPC000,,,,,,,,,,,,,,,,,,0.41935483870967744,,,,,0.7419354838709677,0.8333333333333334,,0.6129032258064516,0.7333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5806451612903226,1.0,1.0,1.0,1.0,0.25806451612903225,,,,,,,,0.5333333333333333,1.0,0.5806451612903226,1.0,,
CP03ISSM-RID27-04-DOSTAD000,,,,,,,,,,,,,,,,,,0.41935483870967744,,,,,0.6451612903225806,0.7,,0.22580645161290322,0.6333333333333333,0.7741935483870968,0.8333333333333334,0.8709677419354839,0.8387096774193549,0.8620689655172413,0.8387096774193549,0.7,0.45161290322580644,0.8666666666666667,0.8387096774193549,0.8709677419354839,0.8333333333333334,0.8064516129032258,0.8666666666666667,0.967741935483871,0.8387096774193549,1.0,0.6129032258064516,,,0.4666666666666667,0.8709677419354839,0.45161290322580644,0.7,,
CP03ISSM-SBD11-06-METBKA000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP03ISSM-SBD12-04-PCO2AA000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3548387096774194,1.0,1.0,1.0,1.0,1.0,1.0,0.5806451612903226,1.0,1.0,1.0,1.0,1.0,1.0,0.6129032258064516,0.8709677419354839,1.0,0.6129032258064516,,,0.5333333333333333,1.0,1.0,1.0,,
CP03ISSP-SP001-02-OPTAAJ000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP03ISSP-SP001-03-NUTNRJ000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP03ISSP-SP001-05-VELPTJ000,,,,,,,,,,,,,,,,,,,,,,,,,0.2903225806451613,0.16129032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP03ISSP-SP001-06-DOSTAJ000,,,,,,,,,,,,,,,,,,,,,,,,,0.2903225806451613,0.16129032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP03ISSP-SP001-07-SPKIRJ000,,,,,,,,,,,,,,,,,,,,,,,,,0.2903225806451613,0.16129032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP03ISSP-SP001-08-CTDPFJ000,,,,,,,,,,,,,,,,,,,,,,,,,0.2903225806451613,0.16129032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP03ISSP-SP001-09-FLORTJ000,,,,,,,,,,,,,,,,,,,,,,,,,0.2903225806451613,0.16129032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP03ISSP-SP001-10-PARADJ000,,,,,,,,,,,,,,,,,,,,,,,,,0.2903225806451613,0.16129032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP04OSPM-WFP01-01-VEL3DK000,,,,,,,,,,0.4666666666666667,0.8709677419354839,0.8333333333333334,0.8709677419354839,0.8387096774193549,0.8666666666666667,0.8709677419354839,0.8333333333333334,0.8709677419354839,0.8709677419354839,0.8571428571428571,0.8387096774193549,0.8666666666666667,0.8387096774193549,0.8666666666666667,0.8709677419354839,0.8387096774193549,0.8666666666666667,0.8709677419354839,0.8333333333333334,0.8709677419354839,0.8387096774193549,0.8620689655172413,0.8709677419354839,0.8666666666666667,0.3548387096774194,0.8666666666666667,0.8387096774193549,0.8709677419354839,0.7666666666666667,0.2903225806451613,,,,,,,,0.7333333333333333,0.8387096774193549,0.8709677419354839,0.8666666666666667,,
CP04OSPM-WFP01-02-DOFSTK000,,,,,,,,,,0.4666666666666667,0.8709677419354839,0.8333333333333334,0.8709677419354839,0.8387096774193549,0.8666666666666667,0.8387096774193549,0.9666666666666667,1.0,1.0,1.0,1.0,0.9666666666666667,0.8387096774193549,0.8666666666666667,0.8709677419354839,0.9354838709677419,1.0,0.9354838709677419,0.8333333333333334,0.8709677419354839,0.8387096774193549,0.8620689655172413,0.8709677419354839,0.8666666666666667,0.8064516129032258,0.9666666666666667,1.0,1.0,0.9,0.3225806451612903,,,,,,,,0.7333333333333333,0.8387096774193549,0.8709677419354839,0.8666666666666667,,
CP04OSPM-WFP01-03-CTDPFK000,,,,,,,,,,0.4666666666666667,0.8709677419354839,0.8333333333333334,0.8709677419354839,0.8387096774193549,0.8666666666666667,0.8709677419354839,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,0.8387096774193549,0.8666666666666667,0.8709677419354839,0.9354838709677419,1.0,0.9354838709677419,0.8333333333333334,0.8709677419354839,0.8387096774193549,0.8620689655172413,0.8709677419354839,0.8666666666666667,0.8387096774193549,0.9666666666666667,1.0,1.0,0.9,0.3225806451612903,,,,,,,,0.7333333333333333,0.8387096774193549,0.8709677419354839,0.8666666666666667,,
CP04OSPM-WFP01-04-FLORTK000,,,,,,,,,,0.5333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.3870967741935484,,,,,,,,0.8333333333333334,1.0,1.0,1.0,,
CP04OSPM-WFP01-05-PARADK000,,,,,,,,,,0.5333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.3870967741935484,,,,,,,,0.8333333333333334,1.0,1.0,1.0,,
CP04OSSM-MFD35-01-ADCPSJ000,,,,,,,,,,,,,,,,,,,,,,,0.0967741935483871,,,,,0.3225806451612903,0.16666666666666666,,,,,,0.16129032258064516,0.8666666666666667,0.967741935483871,0.967741935483871,0.9333333333333333,0.3225806451612903,,,,,,,,0.7666666666666667,,,,,
CP04OSSM-MFD35-02-PRESFC000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP04OSSM-MFD35-04-VELPTB000,,,,,,,,,,,,,,,,,,,,,,,0.0967741935483871,,,,,0.3225806451612903,0.9,0.7419354838709677,0.8387096774193549,0.034482758620689655,,,0.16129032258064516,0.9666666666666667,1.0,1.0,0.9666666666666667,0.3225806451612903,,,,,,,,0.7666666666666667,,,,,
CP04OSSM-MFD35-05-PCO2WB000,,,,,,,,,,,,,,,,,,,,,,,0.03225806451612903,,,,,,,,,,,0.06666666666666667,0.0967741935483871,0.26666666666666666,0.5483870967741935,0.9032258064516129,0.4,0.0967741935483871,,,,,,,,0.7333333333333333,,,,,
CP04OSSM-MFD35-06-PHSEND000,,,,,,,,,,,,,,,,,,,,,,,0.0967741935483871,,,,,,,,,,,,,,,,,0.16129032258064516,,,,,,,,0.7333333333333333,,,,,
CP04OSSM-MFD37-01-OPTAAD000,,,,,,,,,,,,,,,,,,,,,,,0.0967741935483871,,,,,,,,,,,,0.16129032258064516,1.0,1.0,0.9032258064516129,1.0,0.2903225806451613,,,,,,,,0.6333333333333333,,,,,
CP04OSSM-MFD37-03-CTDBPE000,,,,,,,,,,,,,,,,,,,,,,,0.0967741935483871,,,,,0.3225806451612903,1.0,0.8064516129032258,0.8709677419354839,0.2413793103448276,,,0.16129032258064516,1.0,1.0,0.967741935483871,,0.16129032258064516,,,,,,,,0.7666666666666667,,,,,
CP04OSSM-MFD37-04-DOSTAD000,,,,,,,,,,,,,,,,,,,,,,,0.0967741935483871,,,,,0.3225806451612903,1.0,0.8064516129032258,0.9032258064516129,0.2413793103448276,,,0.16129032258064516,1.0,1.0,1.0,1.0,0.3870967741935484,,,,,,,,0.7666666666666667,,,,,
CP04OSSM-RID26-04-VELPTA000,,,,,,,,,,,,,,,,,,0.6451612903225806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9666666666666667,0.6129032258064516,,,,0.06896551724137931,0.3548387096774194,,0.16129032258064516,1.0,1.0,0.967741935483871,0.9,0.967741935483871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4838709677419355,1.0,,
CP04OSSM-RID26-06-PHSEND000,,,,,,,,,,,,,,,,,,0.6451612903225806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7096774193548387,,,,,0.12903225806451613,,0.03225806451612903,,,,,,,,,,,,,0.8,1.0,0.4838709677419355,0.9333333333333333,,
CP04OSSM-RID26-07-NUTNRB000,,,,,,,,,,,,,,,,,,0.6451612903225806,1.0,1.0,1.0,1.0,0.2903225806451613,,,,,,,,,,0.2903225806451613,,0.16129032258064516,0.26666666666666666,,,,0.6451612903225806,1.0,1.0,1.0,1.0,1.0,0.9666666666666667,0.9354838709677419,1.0,1.0,0.4838709677419355,1.0,,
CP04OSSM-RID26-08-SPKIRB000,,,,,,,,,,,,,,,,,,0.5483870967741935,0.8709677419354839,0.8571428571428571,0.8387096774193549,0.8,0.8064516129032258,0.8666666666666667,0.8709677419354839,0.8387096774193549,0.8666666666666667,0.5483870967741935,,,,,0.3548387096774194,,0.12903225806451613,0.8666666666666667,0.8387096774193549,0.8709677419354839,0.7666666666666667,0.8064516129032258,0.8666666666666667,0.8709677419354839,0.8387096774193549,0.8571428571428571,0.8387096774193549,0.7333333333333333,0.8064516129032258,0.8666666666666667,0.8387096774193549,0.3870967741935484,0.5333333333333333,,
CP04OSSM-RID27-01-OPTAAD000,,,,,,,,,,,,,,,,,,0.6451612903225806,1.0,1.0,1.0,0.8333333333333334,0.8709677419354839,0.8666666666666667,0.8709677419354839,0.8387096774193549,0.8666666666666667,0.5806451612903226,,,,0.06896551724137931,0.3548387096774194,,0.16129032258064516,1.0,1.0,0.9354838709677419,0.7666666666666667,0.8064516129032258,0.8666666666666667,0.8709677419354839,0.8387096774193549,0.8571428571428571,0.8387096774193549,0.7666666666666667,0.6774193548387096,0.8333333333333334,0.8387096774193549,0.3870967741935484,0.8666666666666667,,
CP04OSSM-RID27-02-FLORTD000,,,,,,,,,,,,,,,,,,0.5483870967741935,0.8709677419354839,0.8571428571428571,0.8387096774193549,0.8,0.8387096774193549,0.8666666666666667,0.8709677419354839,0.8387096774193549,0.8666666666666667,0.5483870967741935,,,,,0.3548387096774194,,0.12903225806451613,0.8666666666666667,0.8387096774193549,0.8709677419354839,0.8,0.8064516129032258,0.8666666666666667,0.8709677419354839,0.8387096774193549,0.8571428571428571,0.8387096774193549,0.8,0.7419354838709677,0.8333333333333334,0.8387096774193549,0.3870967741935484,0.8666666666666667,,
CP04OSSM-RID27-03-CTDBPC000,,,,,,,,,,,,,,,,,,0.6451612903225806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7096774193548387,,,,0.06896551724137931,0.3548387096774194,,0.16129032258064516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.8387096774193549,0.9666666666666667,1.0,0.4838709677419355,1.0,,
CP04OSSM-RID27-04-DOSTAD000,,,,,,,,,,,,,,,,,,0.5806451612903226,0.8709677419354839,0.8571428571428571,0.8387096774193549,0.8333333333333334,0.8387096774193549,0.8666666666666667,0.7741935483870968,0.3548387096774194,0.43333333333333335,0.5161290322580645,,,,0.06896551724137931,0.3548387096774194,,0.12903225806451613,0.8666666666666667,0.8387096774193549,0.8709677419354839,0.8333333333333334,0.7741935483870968,0.8666666666666667,0.8709677419354839,0.8387096774193549,0.8571428571428571,0.8387096774193549,0.8333333333333334,0.8709677419354839,0.8333333333333334,0.8387096774193549,0.3870967741935484,0.8666666666666667,,
CP04OSSM-SBD11-06-METBKA000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP04OSSM-SBD12-04-PCO2AA000,,,,,,,,,,,,,,,,,,,,,,,0.7419354838709677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5806451612903226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.967741935483871,,,,,0.8333333333333334,0.1935483870967742,0.5483870967741935,1.0,,
CP05MOAS-A6263-01-FLORTN000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-A6263-02-DOSTAN000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-A6263-03-CTDAVN000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-A6263-04-NUTNRN000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-A6263-05-ADCPAN000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-A6263-06-PARADN000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-A6264-01-FLORTN000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-A6264-02-DOSTAN000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-A6264-03-CTDAVN000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-A6264-04-NUTNRN000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-A6264-05-ADCPAN000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-A6264-06-PARADN000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-GL335-01-ADCPAM000,,,,,,,,,,,,,,,,0.5483870967741935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-GL335-02-FLORTM000,,,,,,,,,,,,,,,,0.8387096774193549,1.0,0.41935483870967744,,,,,,,,,,0.5806451612903226,0.3333333333333333,,,,,0.4666666666666667,0.16129032258064516,0.8666666666666667,,,,,,,,,,,,,,,,,
CP05MOAS-GL335-03-CTDGVM000,,,,,,,,,,,,,,,,0.8387096774193549,1.0,0.41935483870967744,,,,,,,,,,0.5806451612903226,0.3333333333333333,,,,,0.4666666666666667,0.16129032258064516,0.8333333333333334,,,,,,,,,,,,,,,,,
CP05MOAS-GL335-04-DOSTAM000,,,,,,,,,,,,,,,,0.8387096774193549,0.9666666666666667,0.41935483870967744,,,,,,,,,,0.5806451612903226,0.3333333333333333,,,,,0.4666666666666667,0.16129032258064516,0.8666666666666667,,,,,,,,,,,,,,,,,
CP05MOAS-GL335-05-PARADM000,,,,,,,,,,,,,,,,0.8387096774193549,1.0,0.41935483870967744,,,,,,,,,,0.5806451612903226,0.3333333333333333,,,,,0.4666666666666667,0.16129032258064516,0.8333333333333334,,,,,,,,,,,,,,,,,
CP05MOAS-GL336-01-ADCPAM000,,,,,,,,,,,,,,,,,,,0.6774193548387096,0.14285714285714285,,,,,,,,,,,,,,,,,,0.16129032258064516,0.03333333333333333,0.7096774193548387,0.5666666666666667,,0.03225806451612903,,,0.03333333333333333,,,,,,,
CP05MOAS-GL336-02-FLORTM000,,,,,,,,,,,,,,,,,,,0.6774193548387096,0.42857142857142855,,,,,,,,,,,,,,,,,,0.16129032258064516,,0.6774193548387096,1.0,0.5806451612903226,0.5161290322580645,1.0,1.0,0.6333333333333333,,,,0.4838709677419355,1.0,,
CP05MOAS-GL336-03-CTDGVM000,,,,,,,,,,,,,,,,,,,0.6774193548387096,0.42857142857142855,,,,,,,,,,,,,,,,,,0.16129032258064516,,0.6774193548387096,1.0,0.5806451612903226,0.5161290322580645,1.0,1.0,0.6333333333333333,,,,0.4838709677419355,1.0,,
CP05MOAS-GL336-04-DOSTAM000,,,,,,,,,,,,,,,,,,,0.6774193548387096,0.42857142857142855,,,,,,,,,,,,,,,,,,0.16129032258064516,,0.6774193548387096,1.0,0.5806451612903226,0.5161290322580645,1.0,1.0,0.6333333333333333,,,,0.4838709677419355,0.9666666666666667,,
CP05MOAS-GL336-05-PARADM000,,,,,,,,,,,,,,,,,,,0.6774193548387096,0.42857142857142855,,,,,,,,,,,,,,,,,,0.16129032258064516,,0.6774193548387096,1.0,0.5806451612903226,0.5161290322580645,1.0,1.0,0.6333333333333333,,,,0.4838709677419355,1.0,,
CP05MOAS-GL339-01-ADCPAM000,,,,,,,,,,,,,,,,,,,0.3870967741935484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-GL339-02-FLORTM000,,,,,,,,,,,,,,,,,,,0.6451612903225806,1.0,1.0,0.9333333333333333,,,,,,,,,0.3870967741935484,1.0,1.0,0.5333333333333333,,,,,,,,,0.4838709677419355,1.0,1.0,0.6333333333333333,,,,,,,
CP05MOAS-GL339-03-CTDGVM000,,,,,,,,,,,,,,,,,,,0.6451612903225806,1.0,1.0,0.9333333333333333,,,,,,,,,0.3870967741935484,1.0,1.0,0.5333333333333333,,,,,,,,,0.4838709677419355,1.0,1.0,0.5666666666666667,,,,,,,
CP05MOAS-GL339-04-DOSTAM000,,,,,,,,,,,,,,,,,,,0.6451612903225806,1.0,1.0,0.9333333333333333,,,,,,,,,0.3870967741935484,1.0,1.0,0.5333333333333333,,,,,,,,,0.4838709677419355,1.0,1.0,0.6,,,,,,,
CP05MOAS-GL339-05-PARADM000,,,,,,,,,,,,,,,,,,,0.6451612903225806,1.0,1.0,0.9333333333333333,,,,,,,,,0.3870967741935484,1.0,1.0,0.5333333333333333,,,,,,,,,0.4838709677419355,0.9642857142857143,1.0,0.5666666666666667,,,,,,,
CP05MOAS-GL340-01-ADCPAM000,,,,,,,,,,,,,,,,0.8387096774193549,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-GL340-02-FLORTM000,,,,,,,,,,,,,,,,0.8387096774193549,1.0,0.3225806451612903,,,,,0.8064516129032258,0.9333333333333333,,,,,,,0.03225806451612903,,,,,,,,,,,,,,,0.06666666666666667,,,,0.4838709677419355,1.0,,
CP05MOAS-GL340-03-CTDGVM000,,,,,,,,,,,,,,,,0.8387096774193549,1.0,0.3225806451612903,,,,,0.8064516129032258,0.9333333333333333,,,,,,,0.03225806451612903,,,,,,,,,,,,,,,0.06666666666666667,,,,0.4838709677419355,1.0,,
CP05MOAS-GL340-04-DOSTAM000,,,,,,,,,,,,,,,,0.8064516129032258,1.0,0.3225806451612903,,,,,0.8064516129032258,0.9333333333333333,,,,,,,0.03225806451612903,,,,,,,,,,,,,,,0.06666666666666667,,,,0.4838709677419355,1.0,,
CP05MOAS-GL340-05-PARADM000,,,,,,,,,,,,,,,,0.8387096774193549,1.0,0.3225806451612903,,,,,0.8064516129032258,0.9333333333333333,,,,,,,0.03225806451612903,,,,,,,,,,,,,,,0.06666666666666667,,,,0.4838709677419355,1.0,,
CP05MOAS-GL374-01-ADCPAM000,,,,,,,,,,0.5,0.22580645161290322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-GL374-02-FLORTM000,,,,,,,,,,0.5,1.0,1.0,0.3225806451612903,,,,,,,,,,0.7419354838709677,1.0,0.7096774193548387,,,,,,,,,,0.0967741935483871,1.0,1.0,0.25806451612903225,,,,,,,,,,,,,,,
CP05MOAS-GL374-03-CTDGVM000,,,,,,,,,,0.5,1.0,1.0,0.3225806451612903,,,,,,,,,,0.7419354838709677,1.0,0.7096774193548387,,,,,,,,,,0.0967741935483871,1.0,1.0,0.25806451612903225,,,,,,,,,,,,,,,
CP05MOAS-GL374-04-DOSTAM000,,,,,,,,,,0.5,1.0,1.0,0.2903225806451613,,,,,,,,,,0.7419354838709677,1.0,0.7096774193548387,,,,,,,,,,0.0967741935483871,1.0,1.0,0.25806451612903225,,,,,,,,,,,,,,,
CP05MOAS-GL374-05-PARADM000,,,,,,,,,,0.5,1.0,1.0,0.3225806451612903,,,,,,,,,,0.7419354838709677,1.0,0.7096774193548387,,,,,,,,,,0.0967741935483871,1.0,1.0,0.25806451612903225,,,,,,,,,,,,,,,
CP05MOAS-GL375-01-ADCPAM000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-GL375-02-FLORTM000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-GL375-03-CTDGVM000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-GL375-04-DOSTAM000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-GL375-05-PARADM000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-GL376-01-ADCPAM000,,,,,,,,,,,,,,,,0.8387096774193549,1.0,0.03225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-GL376-02-FLORTM000,,,,,,,,,,,,,,,,0.8387096774193549,1.0,0.3870967741935484,,,,,,,,,,0.6129032258064516,1.0,,0.22580645161290322,,,,0.16129032258064516,1.0,1.0,0.25806451612903225,,,,,,,,,,,,,,,
CP05MOAS-GL376-03-CTDGVM000,,,,,,,,,,,,,,,,0.8387096774193549,1.0,0.3870967741935484,,,,,,,,,,0.6129032258064516,1.0,,0.22580645161290322,,,,0.16129032258064516,1.0,1.0,0.25806451612903225,,,,,,,,,,,,,,,
CP05MOAS-GL376-04-DOSTAM000,,,,,,,,,,,,,,,,0.8387096774193549,1.0,0.3870967741935484,,,,,,,,,,0.6129032258064516,1.0,,0.22580645161290322,,,,0.16129032258064516,1.0,1.0,0.25806451612903225,,,,,,,,,,,,,,,
CP05MOAS-GL376-05-PARADM000,,,,,,,,,,,,,,,,0.8387096774193549,1.0,0.3870967741935484,,,,,,,,,,0.6129032258064516,1.0,,0.22580645161290322,,,,0.16129032258064516,1.0,1.0,0.25806451612903225,,,,,,,,,,,,,,,
CP05MOAS-GL379-01-ADCPAM000,,,,,,,,,,0.5333333333333333,0.3870967741935484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-GL379-02-FLORTM000,,,,,,,,,,0.5333333333333333,1.0,1.0,0.1935483870967742,,,,,,,,,,0.7419354838709677,0.8333333333333334,,,,,,,0.3548387096774194,1.0,1.0,1.0,0.5806451612903226,,,,,,,,,,,,,,,,,,
CP05MOAS-GL379-03-CTDGVM000,,,,,,,,,,0.5333333333333333,1.0,1.0,0.1935483870967742,,,,,,,,,,0.7419354838709677,0.8333333333333334,,,,,,,0.3548387096774194,1.0,1.0,1.0,0.5806451612903226,,,,,,,,,,,,,,,,,,
CP05MOAS-GL379-04-DOSTAM000,,,,,,,,,,0.5333333333333333,0.967741935483871,1.0,0.1935483870967742,,,,,,,,,,0.7419354838709677,0.8333333333333334,,,,,,,0.3548387096774194,1.0,1.0,1.0,0.5806451612903226,,,,,,,,,,,,,,,,,,
CP05MOAS-GL379-05-PARADM000,,,,,,,,,,0.5333333333333333,1.0,1.0,0.1935483870967742,,,,,,,,,,0.7419354838709677,0.8333333333333334,,,,,,,0.3548387096774194,1.0,1.0,1.0,0.5806451612903226,,,,,,,,,,,,,,,,,,
CP05MOAS-GL380-01-ADCPAM000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
