"reference_designator","method","name","id","name","unit"
"CE04OSSM-SBD11-04-VELPTA000","recovered_host","velpt_ab_dcl_diagnostics_recovered","1154","eastward_velocity","m s-1"
"CE04OSSM-SBD11-04-VELPTA000","recovered_host","velpt_ab_dcl_diagnostics_recovered","1155","northward_velocity","m s-1"
"CE04OSSM-SBD11-04-VELPTA000","recovered_host","velpt_ab_dcl_diagnostics_recovered","1156","upward_velocity","m s-1"
"CE04OSSM-SBD11-04-VELPTA000","recovered_host","velpt_ab_dcl_diagnostics_recovered","3248","pressure_mbar","0.001 dbar"
"CE04OSSM-SBD11-04-VELPTA000","recovered_host","velpt_ab_dcl_instrument_recovered","1154","eastward_velocity","m s-1"
"CE04OSSM-SBD11-04-VELPTA000","recovered_host","velpt_ab_dcl_instrument_recovered","1155","northward_velocity","m s-1"
"CE04OSSM-SBD11-04-VELPTA000","recovered_host","velpt_ab_dcl_instrument_recovered","1156","upward_velocity","m s-1"
"CE04OSSM-SBD11-04-VELPTA000","recovered_host","velpt_ab_dcl_instrument_recovered","3248","pressure_mbar","0.001 dbar"
"CE04OSSM-SBD11-04-VELPTA000","recovered_inst","velpt_ab_diagnostics_recovered","1154","eastward_velocity","m s-1"
"CE04OSSM-SBD11-04-VELPTA000","recovered_inst","velpt_ab_diagnostics_recovered","1155","northward_velocity","m s-1"
"CE04OSSM-SBD11-04-VELPTA000","recovered_inst","velpt_ab_diagnostics_recovered","1156","upward_velocity","m s-1"
"CE04OSSM-SBD11-04-VELPTA000","recovered_inst","velpt_ab_diagnostics_recovered","3248","pressure_mbar","0.001 dbar"
"CE04OSSM-SBD11-04-VELPTA000","recovered_inst","velpt_ab_instrument_recovered","1154","eastward_velocity","m s-1"
"CE04OSSM-SBD11-04-VELPTA000","recovered_inst","velpt_ab_instrument_recovered","1155","northward_velocity","m s-1"
"CE04OSSM-SBD11-04-VELPTA000","recovered_inst","velpt_ab_instrument_recovered","1156","upward_velocity","m s-1"
"CE04OSSM-SBD11-04-VELPTA000","recovered_inst","velpt_ab_instrument_recovered","3248","pressure_mbar","0.001 dbar"
"CE04OSSM-SBD11-04-VELPTA000","telemetered","velpt_ab_dcl_diagnostics","1154","eastward_velocity","m s-1"
"CE04OSSM-SBD11-04-VELPTA000","telemetered","velpt_ab_dcl_diagnostics","1155","northward_velocity","m s-1"
"CE04OSSM-SBD11-04-VELPTA000","telemetered","velpt_ab_dcl_diagnostics","1156","upward_velocity","m s-1"
"CE04OSSM-SBD11-04-VELPTA000","telemetered","velpt_ab_dcl_diagnostics","3248","pressure_mbar","0.001 dbar"
"CE04OSSM-SBD11-04-VELPTA000","telemetered","velpt_ab_dcl_instrument","1154","eastward_velocity","m s-1"
"CE04OSSM-SBD11-04-VELPTA000","telemetered","velpt_ab_dcl_instrument","1155","northward_velocity","m s-1"
"CE04OSSM-SBD11-04-VELPTA000","telemetered","velpt_ab_dcl_instrument","1156","upward_velocity","m s-1"
"CE04OSSM-SBD11-04-VELPTA000","telemetered","velpt_ab_dcl_instrument","3248","pressure_mbar","0.001 dbar"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_a_dcl_instrument_recovered","1052","relative_humidity","%"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_a_dcl_instrument_recovered","1053","air_temperature","deg_C"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_a_dcl_instrument_recovered","1054","longwave_irradiance","W m-2"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_a_dcl_instrument_recovered","1055","precipitation","mm"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_a_dcl_instrument_recovered","1056","sea_surface_temperature","deg_C"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_a_dcl_instrument_recovered","1057","sea_surface_conductivity","S m-1"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_a_dcl_instrument_recovered","1058","shortwave_irradiance","W m-2"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_a_dcl_instrument_recovered","3067","met_barpres","Pa"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_a_dcl_instrument_recovered","3068","met_windavg_mag_corr_east","m s-1"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_a_dcl_instrument_recovered","3069","met_windavg_mag_corr_north","m s-1"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_a_dcl_instrument_recovered","3075","met_netsirr","W m-2"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_a_dcl_instrument_recovered","3077","met_salsurf","1"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_a_dcl_instrument_recovered","3078","met_spechum","g kg-1"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_a_dcl_instrument_recovered","8054","met_heatflx_minute","W m-2"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_a_dcl_instrument_recovered","8055","met_latnflx_minute","W m-2"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_a_dcl_instrument_recovered","8056","met_netlirr_minute","W m-2"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_a_dcl_instrument_recovered","8057","met_sensflx_minute","W m-2"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_hourly","3076","met_rainrte","mm hr-1"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_hourly","3081","met_frshflx","mm hr-1"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_hourly","3082","met_heatflx","W m-2"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_hourly","3083","met_latnflx","W m-2"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_hourly","3084","met_mommflx","N m-2"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_hourly","3085","met_netlirr","W m-2"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_hourly","3086","met_rainflx","W m-2"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_hourly","3087","met_sensflx","W m-2"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_hourly","3088","met_sphum2m","g kg-1"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_hourly","3090","met_tempa2m","deg_C"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_hourly","3091","met_tempskn","degC"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_hourly","3092","met_wind10m","m s-1"
"CE04OSSM-SBD11-06-METBKA000","recovered_host","metbk_hourly","8053","met_netsirr_hourly","W m-2"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_a_dcl_instrument","1052","relative_humidity","%"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_a_dcl_instrument","1053","air_temperature","deg_C"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_a_dcl_instrument","1054","longwave_irradiance","W m-2"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_a_dcl_instrument","1055","precipitation","mm"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_a_dcl_instrument","1056","sea_surface_temperature","deg_C"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_a_dcl_instrument","1057","sea_surface_conductivity","S m-1"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_a_dcl_instrument","1058","shortwave_irradiance","W m-2"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_a_dcl_instrument","3067","met_barpres","Pa"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_a_dcl_instrument","3068","met_windavg_mag_corr_east","m s-1"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_a_dcl_instrument","3069","met_windavg_mag_corr_north","m s-1"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_a_dcl_instrument","3075","met_netsirr","W m-2"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_a_dcl_instrument","3077","met_salsurf","1"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_a_dcl_instrument","3078","met_spechum","g kg-1"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_a_dcl_instrument","8054","met_heatflx_minute","W m-2"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_a_dcl_instrument","8055","met_latnflx_minute","W m-2"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_a_dcl_instrument","8056","met_netlirr_minute","W m-2"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_a_dcl_instrument","8057","met_sensflx_minute","W m-2"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_hourly","3076","met_rainrte","mm hr-1"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_hourly","3081","met_frshflx","mm hr-1"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_hourly","3082","met_heatflx","W m-2"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_hourly","3083","met_latnflx","W m-2"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_hourly","3084","met_mommflx","N m-2"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_hourly","3085","met_netlirr","W m-2"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_hourly","3086","met_rainflx","W m-2"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_hourly","3087","met_sensflx","W m-2"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_hourly","3088","met_sphum2m","g kg-1"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_hourly","3090","met_tempa2m","deg_C"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_hourly","3091","met_tempskn","degC"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_hourly","3092","met_wind10m","m s-1"
"CE04OSSM-SBD11-06-METBKA000","telemetered","metbk_hourly","8053","met_netsirr_hourly","W m-2"
"CE04OSSM-SBD12-04-PCO2AA000","recovered_host","pco2a_a_dcl_instrument_air_recovered","1002","partial_pressure_co2_atm","uatm"
"CE04OSSM-SBD12-04-PCO2AA000","recovered_host","pco2a_a_dcl_instrument_air_recovered","2805","pco2_co2flux","mol m-2 s-1"
"CE04OSSM-SBD12-04-PCO2AA000","recovered_host","pco2a_a_dcl_instrument_water_recovered","1003","partial_pressure_co2_ssw","uatm"
"CE04OSSM-SBD12-04-PCO2AA000","recovered_host","pco2a_a_dcl_instrument_water_recovered","2805","pco2_co2flux","mol m-2 s-1"
"CE04OSSM-SBD12-04-PCO2AA000","telemetered","pco2a_a_dcl_instrument_air","1002","partial_pressure_co2_atm","uatm"
"CE04OSSM-SBD12-04-PCO2AA000","telemetered","pco2a_a_dcl_instrument_air","2805","pco2_co2flux","mol m-2 s-1"
"CE04OSSM-SBD12-04-PCO2AA000","telemetered","pco2a_a_dcl_instrument_water","1003","partial_pressure_co2_ssw","uatm"
"CE04OSSM-SBD12-04-PCO2AA000","telemetered","pco2a_a_dcl_instrument_water","2805","pco2_co2flux","mol m-2 s-1"
"CE04OSSM-SBD12-05-WAVSSA000","recovered_host","wavss_a_dcl_mean_directional_recovered","2824","wavss_a_directional_frequency","Hz"
"CE04OSSM-SBD12-05-WAVSSA000","recovered_host","wavss_a_dcl_mean_directional_recovered","2827","wavss_a_corrected_mean_wave_direction","deg"
"CE04OSSM-SBD12-05-WAVSSA000","recovered_host","wavss_a_dcl_mean_directional_recovered","2828","wavss_a_corrected_directional_wave_direction","deg"
"CE04OSSM-SBD12-05-WAVSSA000","recovered_host","wavss_a_dcl_motion_recovered","2826","wavss_a_buoymotion_time","seconds since 1900-01-01"
"CE04OSSM-SBD12-05-WAVSSA000","recovered_host","wavss_a_dcl_motion_recovered","2829","wavss_a_magcor_buoymotion_x","m"
"CE04OSSM-SBD12-05-WAVSSA000","recovered_host","wavss_a_dcl_motion_recovered","2830","wavss_a_magcor_buoymotion_y","m"
"CE04OSSM-SBD12-05-WAVSSA000","recovered_host","wavss_a_dcl_non_directional_recovered","2825","wavss_a_non_directional_frequency","Hz"
"CE04OSSM-SBD12-05-WAVSSA000","telemetered","wavss_a_dcl_mean_directional","2824","wavss_a_directional_frequency","Hz"
"CE04OSSM-SBD12-05-WAVSSA000","telemetered","wavss_a_dcl_mean_directional","2827","wavss_a_corrected_mean_wave_direction","deg"
"CE04OSSM-SBD12-05-WAVSSA000","telemetered","wavss_a_dcl_mean_directional","2828","wavss_a_corrected_directional_wave_direction","deg"
"CE04OSSM-SBD12-05-WAVSSA000","telemetered","wavss_a_dcl_motion","2826","wavss_a_buoymotion_time","seconds since 1900-01-01"
"CE04OSSM-SBD12-05-WAVSSA000","telemetered","wavss_a_dcl_motion","2829","wavss_a_magcor_buoymotion_x","m"
"CE04OSSM-SBD12-05-WAVSSA000","telemetered","wavss_a_dcl_motion","2830","wavss_a_magcor_buoymotion_y","m"
"CE04OSSM-SBD12-05-WAVSSA000","telemetered","wavss_a_dcl_non_directional","2825","wavss_a_non_directional_frequency","Hz"
"CE05MOAS-GL247-01-PARADM000","recovered_host","parad_m_glider_recovered","1470","sci_bsipar_par","umol photons m-2 s-1"
"CE05MOAS-GL247-01-PARADM000","recovered_host","parad_m_glider_recovered","7986","parad_m_par","umol photons m-2 s-1"
"CE05MOAS-GL247-01-PARADM000","telemetered","parad_m_glider_instrument","1470","sci_bsipar_par","umol photons m-2 s-1"
"CE05MOAS-GL247-01-PARADM000","telemetered","parad_m_glider_instrument","7986","parad_m_par","umol photons m-2 s-1"
"CE05MOAS-GL247-02-FLORTM000","recovered_host","flort_m_glider_recovered","21","seawater_scattering_coefficient","m-1"
"CE05MOAS-GL247-02-FLORTM000","recovered_host","flort_m_glider_recovered","25","optical_backscatter","m-1"
"CE05MOAS-GL247-02-FLORTM000","recovered_host","flort_m_glider_recovered","1482","sci_flbbcd_cdom_units","ppb"
"CE05MOAS-GL247-02-FLORTM000","recovered_host","flort_m_glider_recovered","1485","sci_flbbcd_chlor_units","ug L-1"
"CE05MOAS-GL247-02-FLORTM000","telemetered","flort_m_glider_instrument","21","seawater_scattering_coefficient","m-1"
"CE05MOAS-GL247-02-FLORTM000","telemetered","flort_m_glider_instrument","25","optical_backscatter","m-1"
"CE05MOAS-GL247-02-FLORTM000","telemetered","flort_m_glider_instrument","1482","sci_flbbcd_cdom_units","ppb"
"CE05MOAS-GL247-02-FLORTM000","telemetered","flort_m_glider_instrument","1485","sci_flbbcd_chlor_units","ug L-1"
"CE05MOAS-GL247-03-ADCPAM000","recovered_host","adcp_velocity_glider","2769","corrected_echo_intensity_beam1","dB"
"CE05MOAS-GL247-03-ADCPAM000","recovered_host","adcp_velocity_glider","2770","corrected_echo_intensity_beam2","dB"
"CE05MOAS-GL247-03-ADCPAM000","recovered_host","adcp_velocity_glider","2771","corrected_echo_intensity_beam3","dB"
"CE05MOAS-GL247-03-ADCPAM000","recovered_host","adcp_velocity_glider","2772","corrected_echo_intensity_beam4","dB"
"CE05MOAS-GL247-03-ADCPAM000","recovered_host","adcp_velocity_glider","3825","upward_seawater_velocity","m s-1"
"CE05MOAS-GL247-03-ADCPAM000","recovered_host","adcp_velocity_glider","3826","error_seawater_velocity","m s-1"
"CE05MOAS-GL247-03-ADCPAM000","recovered_host","adcp_velocity_glider","3835","eastward_seawater_velocity","m s-1"
"CE05MOAS-GL247-03-ADCPAM000","recovered_host","adcp_velocity_glider","3836","northward_seawater_velocity","m s-1"
"CE05MOAS-GL247-04-DOSTAM000","recovered_host","dosta_abcdjm_glider_recovered","1516","sci_oxy4_oxygen","umol L-1"
"CE05MOAS-GL247-04-DOSTAM000","recovered_host","dosta_abcdjm_glider_recovered","2750","sci_abs_oxygen","umol kg-1"
"CE05MOAS-GL247-04-DOSTAM000","telemetered","dosta_abcdjm_glider_instrument","1516","sci_oxy4_oxygen","umol L-1"
"CE05MOAS-GL247-04-DOSTAM000","telemetered","dosta_abcdjm_glider_instrument","2750","sci_abs_oxygen","umol kg-1"
"CE05MOAS-GL247-05-CTDGVM000","recovered_host","ctdgv_m_glider_instrument_recovered","13","practical_salinity","1"
"CE05MOAS-GL247-05-CTDGVM000","recovered_host","ctdgv_m_glider_instrument_recovered","1526","sci_water_cond","S m-1"
"CE05MOAS-GL247-05-CTDGVM000","recovered_host","ctdgv_m_glider_instrument_recovered","1527","sci_water_pressure","bar"
"CE05MOAS-GL247-05-CTDGVM000","recovered_host","ctdgv_m_glider_instrument_recovered","1528","sci_water_temp","deg_C"
"CE05MOAS-GL247-05-CTDGVM000","recovered_host","ctdgv_m_glider_instrument_recovered","2749","sci_seawater_density","kg m-3"
"CE05MOAS-GL247-05-CTDGVM000","recovered_host","ctdgv_m_glider_instrument_recovered","3837","sci_water_pressure_dbar","dbar"
"CE05MOAS-GL247-05-CTDGVM000","telemetered","ctdgv_m_glider_instrument","13","practical_salinity","1"
"CE05MOAS-GL247-05-CTDGVM000","telemetered","ctdgv_m_glider_instrument","1526","sci_water_cond","S m-1"
"CE05MOAS-GL247-05-CTDGVM000","telemetered","ctdgv_m_glider_instrument","1527","sci_water_pressure","bar"
"CE05MOAS-GL247-05-CTDGVM000","telemetered","ctdgv_m_glider_instrument","1528","sci_water_temp","deg_C"
"CE05MOAS-GL247-05-CTDGVM000","telemetered","ctdgv_m_glider_instrument","2749","sci_seawater_density","kg m-3"
"CE05MOAS-GL247-05-CTDGVM000","telemetered","ctdgv_m_glider_instrument","3837","sci_water_pressure_dbar","dbar"
"CE05MOAS-GL311-01-PARADM000","recovered_host","parad_m_glider_recovered","1470","sci_bsipar_par","umol photons m-2 s-1"
"CE05MOAS-GL311-01-PARADM000","recovered_host","parad_m_glider_recovered","7986","parad_m_par","umol photons m-2 s-1"
"CE05MOAS-GL311-01-PARADM000","telemetered","parad_m_glider_instrument","1470","sci_bsipar_par","umol photons m-2 s-1"
"CE05MOAS-GL311-01-PARADM000","telemetered","parad_m_glider_instrument","7986","parad_m_par","umol photons m-2 s-1"
"CE05MOAS-GL311-02-FLORTM000","recovered_host","flort_m_glider_recovered","21","seawater_scattering_coefficient","m-1"
"CE05MOAS-GL311-02-FLORTM000","recovered_host","flort_m_glider_recovered","25","optical_backscatter","m-1"
"CE05MOAS-GL311-02-FLORTM000","recovered_host","flort_m_glider_recovered","1482","sci_flbbcd_cdom_units","ppb"
"CE05MOAS-GL311-02-FLORTM000","recovered_host","flort_m_glider_recovered","1485","sci_flbbcd_chlor_units","ug L-1"
"CE05MOAS-GL311-02-FLORTM000","telemetered","flort_m_glider_instrument","21","seawater_scattering_coefficient","m-1"
"CE05MOAS-GL311-02-FLORTM000","telemetered","flort_m_glider_instrument","25","optical_backscatter","m-1"
"CE05MOAS-GL311-02-FLORTM000","telemetered","flort_m_glider_instrument","1482","sci_flbbcd_cdom_units","ppb"
"CE05MOAS-GL311-02-FLORTM000","telemetered","flort_m_glider_instrument","1485","sci_flbbcd_chlor_units","ug L-1"
"CE05MOAS-GL311-03-ADCPAM000","recovered_host","adcp_velocity_glider","2769","corrected_echo_intensity_beam1","dB"
"CE05MOAS-GL311-03-ADCPAM000","recovered_host","adcp_velocity_glider","2770","corrected_echo_intensity_beam2","dB"
"CE05MOAS-GL311-03-ADCPAM000","recovered_host","adcp_velocity_glider","2771","corrected_echo_intensity_beam3","dB"
"CE05MOAS-GL311-03-ADCPAM000","recovered_host","adcp_velocity_glider","2772","corrected_echo_intensity_beam4","dB"
"CE05MOAS-GL311-03-ADCPAM000","recovered_host","adcp_velocity_glider","3825","upward_seawater_velocity","m s-1"
"CE05MOAS-GL311-03-ADCPAM000","recovered_host","adcp_velocity_glider","3826","error_seawater_velocity","m s-1"
"CE05MOAS-GL311-03-ADCPAM000","recovered_host","adcp_velocity_glider","3835","eastward_seawater_velocity","m s-1"
"CE05MOAS-GL311-03-ADCPAM000","recovered_host","adcp_velocity_glider","3836","northward_seawater_velocity","m s-1"
"CE05MOAS-GL311-04-DOSTAM000","recovered_host","dosta_abcdjm_glider_recovered","1516","sci_oxy4_oxygen","umol L-1"
"CE05MOAS-GL311-04-DOSTAM000","recovered_host","dosta_abcdjm_glider_recovered","2750","sci_abs_oxygen","umol kg-1"
"CE05MOAS-GL311-04-DOSTAM000","telemetered","dosta_abcdjm_glider_instrument","1516","sci_oxy4_oxygen","umol L-1"
"CE05MOAS-GL311-04-DOSTAM000","telemetered","dosta_abcdjm_glider_instrument","2750","sci_abs_oxygen","umol kg-1"
"CE05MOAS-GL311-05-CTDGVM000","recovered_host","ctdgv_m_glider_instrument_recovered","13","practical_salinity","1"
"CE05MOAS-GL311-05-CTDGVM000","recovered_host","ctdgv_m_glider_instrument_recovered","1526","sci_water_cond","S m-1"
"CE05MOAS-GL311-05-CTDGVM000","recovered_host","ctdgv_m_glider_instrument_recovered","1527","sci_water_pressure","bar"
"CE05MOAS-GL311-05-CTDGVM000","recovered_host","ctdgv_m_glider_instrument_recovered","1528","sci_water_temp","deg_C"
"CE05MOAS-GL311-05-CTDGVM000","recovered_host","ctdgv_m_glider_instrument_recovered","2749","sci_seawater_density","kg m-3"
"CE05MOAS-GL311-05-CTDGVM000","recovered_host","ctdgv_m_glider_instrument_recovered","3837","sci_water_pressure_dbar","dbar"
"CE05MOAS-GL311-05-CTDGVM000","telemetered","ctdgv_m_glider_instrument","13","practical_salinity","1"
"CE05MOAS-GL311-05-CTDGVM000","telemetered","ctdgv_m_glider_instrument","1526","sci_water_cond","S m-1"
"CE05MOAS-GL311-05-CTDGVM000","telemetered","ctdgv_m_glider_instrument","1527","sci_water_pressure","bar"
"CE05MOAS-GL311-05-CTDGVM000","telemetered","ctdgv_m_glider_instrument","1528","sci_water_temp","deg_C"
"CE05MOAS-GL311-05-CTDGVM000","telemetered","ctdgv_m_glider_instrument","2749","sci_seawater_density","kg m-3"
"CE05MOAS-GL311-05-CTDGVM000","telemetered","ctdgv_m_glider_instrument","3837","sci_water_pressure_dbar","dbar"
"CE05MOAS-GL312-01-PARADM000","recovered_host","parad_m_glider_recovered","1470","sci_bsipar_par","umol photons m-2 s-1"
"CE05MOAS-GL312-01-PARADM000","recovered_host","parad_m_glider_recovered","7986","parad_m_par","umol photons m-2 s-1"
"CE05MOAS-GL312-01-PARADM000","telemetered","parad_m_glider_instrument","1470","sci_bsipar_par","umol photons m-2 s-1"
"CE05MOAS-GL312-01-PARADM000","telemetered","parad_m_glider_instrument","7986","parad_m_par","umol photons m-2 s-1"
"CE05MOAS-GL312-02-FLORTM000","recovered_host","flort_m_glider_recovered","21","seawater_scattering_coefficient","m-1"
"CE05MOAS-GL312-02-FLORTM000","recovered_host","flort_m_glider_recovered","25","optical_backscatter","m-1"
"CE05MOAS-GL312-02-FLORTM000","recovered_host","flort_m_glider_recovered","1482","sci_flbbcd_cdom_units","ppb"
"CE05MOAS-GL312-02-FLORTM000","recovered_host","flort_m_glider_recovered","1485","sci_flbbcd_chlor_units","ug L-1"
"CE05MOAS-GL312-02-FLORTM000","telemetered","flort_m_glider_instrument","21","seawater_scattering_coefficient","m-1"
"CE05MOAS-GL312-02-FLORTM000","telemetered","flort_m_glider_instrument","25","optical_backscatter","m-1"
"CE05MOAS-GL312-02-FLORTM000","telemetered","flort_m_glider_instrument","1482","sci_flbbcd_cdom_units","ppb"
"CE05MOAS-GL312-02-FLORTM000","telemetered","flort_m_glider_instrument","1485","sci_flbbcd_chlor_units","ug L-1"
"CE05MOAS-GL312-03-ADCPAM000","recovered_host","adcp_velocity_glider","2769","corrected_echo_intensity_beam1","dB"
"CE05MOAS-GL312-03-ADCPAM000","recovered_host","adcp_velocity_glider","2770","corrected_echo_intensity_beam2","dB"
"CE05MOAS-GL312-03-ADCPAM000","recovered_host","adcp_velocity_glider","2771","corrected_echo_intensity_beam3","dB"
"CE05MOAS-GL312-03-ADCPAM000","recovered_host","adcp_velocity_glider","2772","corrected_echo_intensity_beam4","dB"
"CE05MOAS-GL312-03-ADCPAM000","recovered_host","adcp_velocity_glider","3825","upward_seawater_velocity","m s-1"
"CE05MOAS-GL312-03-ADCPAM000","recovered_host","adcp_velocity_glider","3826","error_seawater_velocity","m s-1"
"CE05MOAS-GL312-03-ADCPAM000","recovered_host","adcp_velocity_glider","3835","eastward_seawater_velocity","m s-1"
"CE05MOAS-GL312-03-ADCPAM000","recovered_host","adcp_velocity_glider","3836","northward_seawater_velocity","m s-1"
"CE05MOAS-GL312-04-DOSTAM000","recovered_host","dosta_abcdjm_glider_recovered","1516","sci_oxy4_oxygen","umol L-1"
"CE05MOAS-GL312-04-DOSTAM000","recovered_host","dosta_abcdjm_glider_recovered","2750","sci_abs_oxygen","umol kg-1"
"CE05MOAS-GL312-04-DOSTAM000","telemetered","dosta_abcdjm_glider_instrument","1516","sci_oxy4_oxygen","umol L-1"
"CE05MOAS-GL312-04-DOSTAM000","telemetered","dosta_abcdjm_glider_instrument","2750","sci_abs_oxygen","umol kg-1"
"CE05MOAS-GL312-05-CTDGVM000","recovered_host","ctdgv_m_glider_instrument_recovered","13","practical_salinity","1"
"CE05MOAS-GL312-05-CTDGVM000","recovered_host","ctdgv_m_glider_instrument_recovered","1526","sci_water_cond","S m-1"
"CE05MOAS-GL312-05-CTDGVM000","recovered_host","ctdgv_m_glider_instrument_recovered","1527","sci_water_pressure","bar"
"CE05MOAS-GL312-05-CTDGVM000","recovered_host","ctdgv_m_glider_instrument_recovered","1528","sci_water_temp","deg_C"
"CE05MOAS-GL312-05-CTDGVM000","recovered_host","ctdgv_m_glider_instrument_recovered","2749","sci_seawater_density","kg m-3"
"CE05MOAS-GL312-05-CTDGVM000","recovered_host","ctdgv_m_glider_instrument_recovered","3837","sci_water_pressure_dbar","dbar"
"CE05MOAS-GL312-05-CTDGVM000","telemetered","ctdgv_m_glider_instrument","13","practical_salinity","1"
"CE05MOAS-GL312-05-CTDGVM000","telemetered","ctdgv_m_glider_instrument","1526","sci_water_cond","S m-1"
"CE05MOAS-GL312-05-CTDGVM000","telemetered","ctdgv_m_glider_instrument","1527","sci_water_pressure","bar"
"CE05MOAS-GL312-05-CTDGVM000","telemetered","ctdgv_m_glider_instrument","1528","sci_water_temp","deg_C"
"CE05MOAS-GL312-05-CTDGVM000","telemetered","ctdgv_m_glider_instrument","2749","sci_seawater_density","kg m-3"
"CE05MOAS-GL312-05-CTDGVM000","telemetered","ctdgv_m_glider_instrument","3837","sci_water_pressure_dbar","dbar"
"CE05MOAS-GL319-01-PARADM000","recovered_host","parad_m_glider_recovered","1470","sci_bsipar_par","umol photons m-2 s-1"
"CE05MOAS-GL319-01-PARADM000","recovered_host","parad_m_glider_recovered","7986","parad_m_par","umol photons m-2 s-1"
"CE05MOAS-GL319-01-PARADM000","telemetered","parad_m_glider_instrument","1470","sci_bsipar_par","umol photons m-2 s-1"
"CE05MOAS-GL319-01-PARADM000","telemetered","parad_m_glider_instrument","7986","parad_m_par","umol photons m-2 s-1"
"CE05MOAS-GL319-02-FLORTM000","recovered_host","flort_m_glider_recovered","21","seawater_scattering_coefficient","m-1"
"CE05MOAS-GL319-02-FLORTM000","recovered_host","flort_m_glider_recovered","25","optical_backscatter","m-1"
"CE05MOAS-GL319-02-FLORTM000","recovered_host","flort_m_glider_recovered","1482","sci_flbbcd_cdom_units","ppb"
"CE05MOAS-GL319-02-FLORTM000","recovered_host","flort_m_glider_recovered","1485","sci_flbbcd_chlor_units","ug L-1"
"CE05MOAS-GL319-02-FLORTM000","telemetered","flort_m_glider_instrument","21","seawater_scattering_coefficient","m-1"
"CE05MOAS-GL319-02-FLORTM000","telemetered","flort_m_glider_instrument","25","optical_backscatter","m-1"
"CE05MOAS-GL319-02-FLORTM000","telemetered","flort_m_glider_instrument","1482","sci_flbbcd_cdom_units","ppb"
"CE05MOAS-GL319-02-FLORTM000","telemetered","flort_m_glider_instrument","1485","sci_flbbcd_chlor_units","ug L-1"
